experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
463,0.0001,0.5,32,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,78.5830,,61.1959,,108,True,2025-11-08 13:03:31
467,0.0001,0.5,32,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,73.6672,,60.9601,,57,True,2025-11-08 13:04:37
466,0.0001,0.5,32,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,74.8291,,56.7631,,85,True,2025-11-08 13:04:52
468,0.0001,0.5,32,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,74.9677,,65.7708,,56,True,2025-11-08 13:06:46
469,0.0001,0.5,32,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,75.9001,,45.7175,,55,True,2025-11-08 13:09:38
471,0.0001,0.5,32,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,76.3113,,45.9769,,58,True,2025-11-08 13:11:28
470,0.0001,0.5,32,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,76.2758,,49.7527,,60,True,2025-11-08 13:11:33
472,0.0001,0.5,32,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,75.4377,,49.8882,,60,True,2025-11-08 13:13:36
473,0.0001,0.5,32,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,74.9276,,53.0284,,59,True,2025-11-08 13:16:21
474,0.0001,0.5,32,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,75.1825,,45.6045,,59,True,2025-11-08 13:18:11
475,0.0001,0.5,32,5,1.0,0.1,1.0,0.0,5,300,50,scaffold,76.1480,,50.5316,,60,True,2025-11-08 13:18:25
476,0.0001,0.5,32,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,76.8818,,45.2434,,60,True,2025-11-08 13:20:28
477,0.0001,0.5,32,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,76.3113,,46.4839,,58,True,2025-11-08 13:23:00
478,0.0001,0.5,32,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,75.4189,,45.9754,,60,True,2025-11-08 13:24:49
479,0.0001,0.5,32,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,75.7245,,50.0771,,65,True,2025-11-08 13:25:49
480,0.0001,0.5,32,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,75.6175,,46.3331,,60,True,2025-11-08 13:27:22
482,0.0001,0.5,32,5,0.1,1.0,0.1,0.0001,5,300,50,scaffold,74.8406,,64.7435,,60,True,2025-11-08 13:31:40
483,0.0001,0.5,32,5,0.1,1.0,1.0,0.0,5,300,50,scaffold,74.0891,,59.0246,,55,True,2025-11-08 13:32:12
484,0.0001,0.5,32,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,74.8452,,55.3191,,55,True,2025-11-08 13:33:34
481,0.0001,0.5,32,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,74.8183,,46.2282,,124,True,2025-11-08 13:37:03
485,0.0001,0.5,32,5,0.1,0.1,0.1,0.0,5,300,50,scaffold,76.1811,,59.2468,,60,True,2025-11-08 13:38:34
487,0.0001,0.5,32,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,74.8075,,56.1325,,60,True,2025-11-08 13:40:25
488,0.0001,0.5,32,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,74.1546,,59.9520,,53,True,2025-11-08 13:43:10
486,0.0001,0.5,32,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,74.2789,,50.1732,,106,True,2025-11-08 13:44:21
489,0.0001,0.5,32,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,76.0387,,46.1803,,58,True,2025-11-08 13:45:12
490,0.0001,0.5,32,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,75.5474,,53.7099,,61,True,2025-11-08 13:47:32
491,0.0001,0.5,32,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,74.0714,,53.2850,,55,True,2025-11-08 13:49:21
492,0.0001,0.5,32,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,75.5128,,53.2109,,60,True,2025-11-08 13:51:08
493,0.0001,0.5,32,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,74.1808,,57.3124,,58,True,2025-11-08 13:51:46
494,0.0001,0.5,32,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,74.7036,,54.7142,,65,True,2025-11-08 13:54:47
495,0.0001,0.5,32,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,74.0291,,60.7977,,60,True,2025-11-08 13:56:13
496,0.0001,0.5,32,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,78.0910,,45.2608,,103,True,2025-11-08 14:02:57
499,0.0001,0.5,32,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,72.8926,,61.8088,,59,True,2025-11-08 14:02:57
497,0.0001,0.5,32,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,78.9133,,59.6183,,122,True,2025-11-08 14:05:17
498,0.0001,0.5,32,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,79.0473,,55.5893,,122,True,2025-11-08 14:08:21
502,0.0001,0.5,32,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,74.0014,,61.1348,,53,True,2025-11-08 14:11:21
500,0.0001,0.5,32,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,78.6839,,67.0309,,103,True,2025-11-08 14:14:42
503,0.0001,0.5,32,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.3811,,61.2858,,59,True,2025-11-08 14:14:59
501,0.0001,0.5,32,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,79.6213,,61.2403,,122,True,2025-11-08 14:16:46
504,0.0001,0.5,32,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,75.9455,,58.8271,,59,True,2025-11-08 14:18:05
505,0.0001,0.5,32,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,77.3630,,53.9188,,56,True,2025-11-08 14:21:11
506,0.0001,0.5,32,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,77.7688,,57.6116,,59,True,2025-11-08 14:21:37
507,0.0001,0.5,32,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,79.1262,,55.2002,,61,True,2025-11-08 14:23:42
508,0.0001,0.5,32,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,77.8754,,60.7196,,61,True,2025-11-08 14:25:04
509,0.0001,0.5,32,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,78.3601,,56.6096,,59,True,2025-11-08 14:28:03
510,0.0001,0.5,32,7,1.0,0.1,0.1,0.0001,5,300,50,scaffold,78.5603,,55.8433,,59,True,2025-11-08 14:28:26
511,0.0001,0.5,32,7,1.0,0.1,1.0,0.0,5,300,50,scaffold,78.1661,,61.9940,,56,True,2025-11-08 14:30:10
512,0.0001,0.5,32,7,1.0,0.1,1.0,0.0001,5,300,50,scaffold,78.7197,,63.4502,,56,True,2025-11-08 14:31:30
513,0.0001,0.5,32,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,76.8156,,58.5971,,61,True,2025-11-08 14:34:51
514,0.0001,0.5,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,78.0529,,51.4167,,59,True,2025-11-08 14:35:14
515,0.0001,0.5,32,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,77.3153,,48.6320,,56,True,2025-11-08 14:36:42
516,0.0001,0.5,32,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,78.9099,,50.7044,,61,True,2025-11-08 14:38:26
517,0.0001,0.5,32,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,79.7010,,58.7028,,59,True,2025-11-08 14:41:32
518,0.0001,0.5,32,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,78.2215,,65.1352,,59,True,2025-11-08 14:41:51
519,0.0001,0.5,32,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,77.5879,,61.7448,,59,True,2025-11-08 14:43:25
520,0.0001,0.5,32,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,77.4308,,59.3361,,59,True,2025-11-08 14:45:09
521,0.0001,0.5,32,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,78.7774,,65.0197,,59,True,2025-11-08 14:48:22
522,0.0001,0.5,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,78.6327,,57.6788,,59,True,2025-11-08 14:48:36
523,0.0001,0.5,32,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,77.2883,,54.5442,,59,True,2025-11-08 14:50:14
524,0.0001,0.5,32,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,77.9655,,62.1336,,59,True,2025-11-08 14:51:54
526,0.0001,0.5,32,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,78.0853,,51.9303,,59,True,2025-11-08 14:55:05
525,0.0001,0.5,32,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,78.7289,,49.5986,,59,True,2025-11-08 14:55:07
527,0.0001,0.5,32,7,0.1,0.01,1.0,0.0,5,300,50,scaffold,78.7959,,49.9950,,59,True,2025-11-08 14:57:03
528,0.0001,0.5,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,77.9698,,53.5491,,59,True,2025-11-08 14:58:38
530,0.0001,0.5,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,77.8681,,72.1497,,59,True,2025-11-08 15:01:40
529,0.0001,0.5,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,78.6350,,72.7853,,59,True,2025-11-08 15:01:50
532,0.0001,0.5,32,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,76.6647,,65.1313,,56,True,2025-11-08 15:05:02
533,0.0001,0.5,32,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,78.6851,,62.5725,,59,True,2025-11-08 15:08:21
534,0.0001,0.5,32,7,0.01,0.1,0.1,0.0001,5,300,50,scaffold,78.4987,,73.0447,,59,True,2025-11-08 15:08:28
535,0.0001,0.5,32,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,78.2870,,72.9065,,56,True,2025-11-08 15:11:19
531,0.0001,0.5,32,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,79.8943,,61.5326,,131,True,2025-11-08 15:11:47
537,0.0001,0.5,32,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,78.6774,,72.1694,,59,True,2025-11-08 15:15:10
536,0.0001,0.5,32,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,77.2729,,73.0834,,59,True,2025-11-08 15:15:10
538,0.0001,0.5,32,7,0.01,0.01,0.1,0.0001,5,300,50,scaffold,77.5863,,63.3441,,59,True,2025-11-08 15:18:05
541,0.0001,0.5,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,72.2720,,69.6938,,113,True,2025-11-08 15:18:07
539,0.0001,0.5,32,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,77.9413,,63.2124,,59,True,2025-11-08 15:18:23
542,0.0001,0.5,512,3,1.0,1.0,0.1,0.0001,5,300,50,scaffold,73.8127,,68.3287,,64,True,2025-11-08 15:19:52
543,0.0001,0.5,512,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,74.1153,,67.9111,,69,True,2025-11-08 15:20:01
544,0.0001,0.5,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,73.9605,,70.2806,,113,True,2025-11-08 15:21:22
546,0.0001,0.5,512,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,72.6940,,68.5189,,64,True,2025-11-08 15:21:46
540,0.0001,0.5,32,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,78.4980,,69.7124,,59,True,2025-11-08 15:22:01
545,0.0001,0.5,512,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,74.0452,,67.3598,,100,True,2025-11-08 15:22:31
547,0.0001,0.5,512,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,73.6572,,67.8905,,72,True,2025-11-08 15:23:20
549,0.0001,0.5,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,73.4185,,67.1879,,64,True,2025-11-08 15:23:47
548,0.0001,0.5,512,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,74.0399,,67.7372,,100,True,2025-11-08 15:24:27
551,0.0001,0.5,512,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,72.8526,,67.2391,,64,True,2025-11-08 15:25:07
550,0.0001,0.5,512,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,73.1690,,67.7010,,100,True,2025-11-08 15:25:12
552,0.0001,0.5,512,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,73.1040,,69.0691,,64,True,2025-11-08 15:25:33
553,0.0001,0.5,512,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,74.3686,,68.9616,,69,True,2025-11-08 15:26:22
554,0.0001,0.5,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,75.0928,,71.3848,,113,True,2025-11-08 15:28:08
557,0.0001,0.5,512,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,75.9540,,67.3189,,73,True,2025-11-08 15:28:23
556,0.0001,0.5,512,3,0.1,1.0,1.0,0.0001,5,300,50,scaffold,74.0137,,69.5093,,110,True,2025-11-08 15:28:31
555,0.0001,0.5,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,76.2982,,71.0686,,182,True,2025-11-08 15:29:57
560,0.0001,0.5,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,73.5786,,68.8764,,86,True,2025-11-08 15:30:52
558,0.0001,0.5,512,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,73.9321,,69.8127,,110,True,2025-11-08 15:31:04
559,0.0001,0.5,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,73.2668,,70.1865,,105,True,2025-11-08 15:31:12
561,0.0001,0.5,512,3,0.1,0.01,0.1,0.0,5,300,50,scaffold,74.4179,,69.1287,,105,True,2025-11-08 15:32:46
562,0.0001,0.5,512,3,0.1,0.01,0.1,0.0001,5,300,50,scaffold,74.3886,,69.3944,,69,True,2025-11-08 15:32:46
563,0.0001,0.5,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,74.5072,,69.4508,,113,True,2025-11-08 15:34:06
564,0.0001,0.5,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,73.6387,,68.7627,,113,True,2025-11-08 15:34:12
566,0.0001,0.5,512,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,74.6543,,67.5829,,113,True,2025-11-08 15:35:46
565,0.0001,0.5,512,3,0.01,1.0,0.1,0.0,5,300,50,scaffold,75.4935,,68.1664,,145,True,2025-11-08 15:36:36
567,0.0001,0.5,512,3,0.01,1.0,1.0,0.0,5,300,50,scaffold,75.3611,,70.4220,,99,True,2025-11-08 15:36:45
568,0.0001,0.5,512,3,0.01,1.0,1.0,0.0001,5,300,50,scaffold,76.5938,,68.7862,,110,True,2025-11-08 15:37:11
570,0.0001,0.5,512,3,0.01,0.1,0.1,0.0001,5,300,50,scaffold,74.1877,,69.3305,,69,True,2025-11-08 15:38:29
571,0.0001,0.5,512,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,73.4116,,70.4139,,69,True,2025-11-08 15:38:38
569,0.0001,0.5,512,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,73.3500,,70.4582,,113,True,2025-11-08 15:38:47
572,0.0001,0.5,512,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,74.9453,,67.8210,,113,True,2025-11-08 15:40:13
573,0.0001,0.5,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,73.8558,,67.1597,,72,True,2025-11-08 15:40:28
574,0.0001,0.5,512,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,74.5557,,69.2297,,105,True,2025-11-08 15:41:27
576,0.0001,0.5,512,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,74.2932,,72.7757,,68,True,2025-11-08 15:42:08
575,0.0001,0.5,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,76.5407,,74.4206,,164,True,2025-11-08 15:43:05
579,0.0001,0.5,512,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,76.6731,,69.9261,,108,True,2025-11-08 15:45:01
578,0.0001,0.5,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,79.0904,,71.7246,,160,True,2025-11-08 15:45:38
577,0.0001,0.5,512,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,79.5162,,72.9857,,200,False,2025-11-08 15:45:42
580,0.0001,0.5,512,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,79.1351,,70.7065,,200,False,2025-11-08 15:48:19
582,0.0001,0.5,512,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,76.5977,,70.3521,,113,True,2025-11-08 15:48:41
581,0.0001,0.5,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,80.1318,,69.9005,,200,False,2025-11-08 15:50:14
583,0.0001,0.5,512,5,1.0,0.1,1.0,0.0,5,300,50,scaffold,80.3420,,72.3118,,199,True,2025-11-08 15:50:54
584,0.0001,0.5,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,79.6190,,70.8732,,158,True,2025-11-08 15:52:29
585,0.0001,0.5,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,78.0548,,73.8078,,195,True,2025-11-08 15:53:48
586,0.0001,0.5,512,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,78.8606,,71.5456,,183,True,2025-11-08 15:55:05
587,0.0001,0.5,512,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,81.9089,,74.5779,,200,False,2025-11-08 15:56:10
588,0.0001,0.5,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,80.4960,,72.8448,,170,True,2025-11-08 15:57:03
589,0.0001,0.5,512,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,77.4546,,64.3510,,157,True,2025-11-08 15:57:58
592,0.0001,0.5,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,74.5842,,71.2335,,108,True,2025-11-08 15:59:58
591,0.0001,0.5,512,5,0.1,1.0,1.0,0.0,5,300,50,scaffold,77.1547,,72.6167,,152,True,2025-11-08 16:00:14
590,0.0001,0.5,512,5,0.1,1.0,0.1,0.0001,5,300,50,scaffold,76.5030,,68.3814,,200,False,2025-11-08 16:00:18
593,0.0001,0.5,512,5,0.1,0.1,0.1,0.0,5,300,50,scaffold,76.5723,,67.2610,,160,True,2025-11-08 16:02:11
594,0.0001,0.5,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,75.1990,,70.8890,,115,True,2025-11-08 16:03:01
596,0.0001,0.5,512,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,77.1074,,70.2248,,158,True,2025-11-08 16:04:26
595,0.0001,0.5,512,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,79.3672,,74.2479,,200,False,2025-11-08 16:05:31
597,0.0001,0.5,512,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,79.6999,,72.8685,,200,False,2025-11-08 16:07:25
598,0.0001,0.5,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,77.4331,,74.1718,,200,False,2025-11-08 16:08:16
599,0.0001,0.5,512,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,75.8331,,71.7225,,154,True,2025-11-08 16:08:29
600,0.0001,0.5,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,76.1600,,71.6027,,153,True,2025-11-08 16:09:33
601,0.0001,0.5,512,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,77.1536,,70.4747,,125,True,2025-11-08 16:10:48
602,0.0001,0.5,512,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,76.0271,,73.3398,,115,True,2025-11-08 16:11:23
603,0.0001,0.5,512,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,78.2974,,71.4268,,171,True,2025-11-08 16:12:59
604,0.0001,0.5,512,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,75.4735,,71.7916,,157,True,2025-11-08 16:13:40
606,0.0001,0.5,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,76.6285,,68.1501,,125,True,2025-11-08 16:14:40
605,0.0001,0.5,512,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,75.8720,,67.5492,,154,True,2025-11-08 16:14:49
607,0.0001,0.5,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,75.2687,,73.3367,,115,True,2025-11-08 16:16:02
608,0.0001,0.5,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,77.1582,,73.4803,,187,True,2025-11-08 16:18:35
610,0.0001,0.5,512,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,76.6847,,68.6149,,156,True,2025-11-08 16:18:56
609,0.0001,0.5,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,77.3877,,71.4165,,165,True,2025-11-08 16:19:00
611,0.0001,0.5,512,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.9213,,69.4513,,155,True,2025-11-08 16:20:08
613,0.0001,0.5,512,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,76.4152,,72.0128,,65,True,2025-11-08 16:20:44
614,0.0001,0.5,512,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,75.9032,,71.4751,,83,True,2025-11-08 16:21:16
615,0.0001,0.5,512,7,1.0,1.0,1.0,0.0,5,300,50,scaffold,75.1047,,67.7964,,77,True,2025-11-08 16:22:13
616,0.0001,0.5,512,7,1.0,1.0,1.0,0.0001,5,300,50,scaffold,75.3303,,71.1027,,68,True,2025-11-08 16:22:36
612,0.0001,0.5,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,77.6117,,72.3645,,173,True,2025-11-08 16:23:05
617,0.0001,0.5,512,7,1.0,0.1,0.1,0.0,5,300,50,scaffold,76.0826,,70.2640,,87,True,2025-11-08 16:23:38
618,0.0001,0.5,512,7,1.0,0.1,0.1,0.0001,5,300,50,scaffold,77.5986,,71.9330,,78,True,2025-11-08 16:24:22
619,0.0001,0.5,512,7,1.0,0.1,1.0,0.0,5,300,50,scaffold,75.6483,,72.1065,,68,True,2025-11-08 16:24:28
620,0.0001,0.5,512,7,1.0,0.1,1.0,0.0001,5,300,50,scaffold,76.1715,,69.5764,,92,True,2025-11-08 16:25:34
622,0.0001,0.5,512,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,75.9755,,69.4390,,65,True,2025-11-08 16:26:10
623,0.0001,0.5,512,7,1.0,0.01,1.0,0.0,5,300,50,scaffold,76.0595,,71.7079,,69,True,2025-11-08 16:26:22
621,0.0001,0.5,512,7,1.0,0.01,0.1,0.0,5,300,50,scaffold,77.3261,,71.7557,,114,True,2025-11-08 16:26:39
624,0.0001,0.5,512,7,1.0,0.01,1.0,0.0001,5,300,50,scaffold,76.8418,,68.9194,,100,True,2025-11-08 16:28:14
625,0.0001,0.5,512,7,0.1,1.0,0.1,0.0,5,300,50,scaffold,76.1118,,69.7894,,87,True,2025-11-08 16:28:33
626,0.0001,0.5,512,7,0.1,1.0,0.1,0.0001,5,300,50,scaffold,78.7397,,67.7945,,83,True,2025-11-08 16:28:37
627,0.0001,0.5,512,7,0.1,1.0,1.0,0.0,5,300,50,scaffold,76.5411,,71.9599,,113,True,2025-11-08 16:29:41
628,0.0001,0.5,512,7,0.1,1.0,1.0,0.0001,5,300,50,scaffold,76.8602,,72.7152,,114,True,2025-11-08 16:31:19
629,0.0001,0.5,512,7,0.1,0.1,0.1,0.0,5,300,50,scaffold,76.3451,,67.5449,,113,True,2025-11-08 16:31:34
630,0.0001,0.5,512,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,76.6281,,70.8209,,112,True,2025-11-08 16:31:41
631,0.0001,0.5,512,7,0.1,0.1,1.0,0.0,5,300,50,scaffold,77.0258,,69.5141,,100,True,2025-11-08 16:32:24
632,0.0001,0.5,512,7,0.1,0.1,1.0,0.0001,5,300,50,scaffold,75.8296,,71.8816,,78,True,2025-11-08 16:33:29
633,0.0001,0.5,512,7,0.1,0.01,0.1,0.0,5,300,50,scaffold,75.7345,,69.0860,,78,True,2025-11-08 16:33:41
634,0.0001,0.5,512,7,0.1,0.01,0.1,0.0001,5,300,50,scaffold,75.8878,,72.2408,,100,True,2025-11-08 16:34:22
635,0.0001,0.5,512,7,0.1,0.01,1.0,0.0,5,300,50,scaffold,75.7376,,71.3231,,83,True,2025-11-08 16:34:39
636,0.0001,0.5,512,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,76.8163,,72.6421,,83,True,2025-11-08 16:35:44
637,0.0001,0.5,512,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,76.4714,,70.5933,,83,True,2025-11-08 16:35:56
639,0.0001,0.5,512,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,76.8980,,70.6613,,83,True,2025-11-08 16:36:54
638,0.0001,0.5,512,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,76.5276,,73.1825,,99,True,2025-11-08 16:37:01
640,0.0001,0.5,512,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,75.5929,,70.9162,,89,True,2025-11-08 16:38:10
641,0.0001,0.5,512,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,76.2912,,68.4974,,113,True,2025-11-08 16:38:58
642,0.0001,0.5,512,7,0.01,0.1,0.1,0.0001,5,300,50,scaffold,76.4691,,70.8321,,92,True,2025-11-08 16:39:27
643,0.0001,0.5,512,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,74.3856,,65.8894,,106,True,2025-11-08 16:40:00
644,0.0001,0.5,512,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,76.8294,,71.2949,,100,True,2025-11-08 16:40:51
645,0.0001,0.5,512,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,77.0858,,73.2356,,83,True,2025-11-08 16:41:13
647,0.0001,0.5,512,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,74.9407,,70.2593,,83,True,2025-11-08 16:42:16
646,0.0001,0.5,512,7,0.01,0.01,0.1,0.0001,5,300,50,scaffold,76.5522,,70.6502,,113,True,2025-11-08 16:42:27
648,0.0001,0.5,512,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,76.0872,,71.5906,,83,True,2025-11-08 16:43:05
649,0.001,0.0,32,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,71.7792,,58.4411,,51,True,2025-11-08 16:47:00
651,0.001,0.0,32,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,69.7269,,53.4511,,68,True,2025-11-08 16:50:15
652,0.001,0.0,32,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,76.4968,,58.0949,,70,True,2025-11-08 16:50:56
650,0.001,0.0,32,3,1.0,1.0,0.1,0.0001,5,300,50,scaffold,75.5290,,53.0575,,96,True,2025-11-08 16:53:03
654,0.001,0.0,32,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,69.5575,,59.0020,,53,True,2025-11-08 16:56:25
655,0.001,0.0,32,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,72.3309,,53.2747,,52,True,2025-11-08 16:56:46
653,0.001,0.0,32,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,68.5920,,54.2438,,108,True,2025-11-08 16:59:01
658,0.001,0.0,32,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,74.9080,,56.1315,,62,True,2025-11-08 17:03:49
657,0.001,0.0,32,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,76.5603,,55.2373,,94,True,2025-11-08 17:07:04
656,0.001,0.0,32,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,73.6926,,56.8548,,132,True,2025-11-08 17:07:47
