experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,train_metric,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,train_auprc,train_accuracy,train_f1,train_sensitivity,train_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,features
ablation_Basic_Phys_MACCS_15,0.001,0.5,128,3,0.1,0.01,1,0,5,300,50,scaffold,98.8271,84.8472,,84.2075,,81,True,2025-11-23 06:59:43,0.9896,0.9474,0.9497,0.9519,0.9425,0.8554,0.7730,0.8119,0.8054,0.7228,0.8737,0.7852,0.8256,0.8488,0.6901,basic+maccs+phys
ablation_Basic_13,0.001,0.5,128,3,0.1,0.01,1,0,3,300,50,scaffold,95.4182,84.0375,,86.2453,,165,True,2025-11-23 07:00:24,0.9518,0.8871,0.8894,0.8691,0.9068,0.8836,0.7675,0.8042,0.7851,0.7404,0.8979,0.7852,0.8274,0.8591,0.6747,basic
ablation_Basic_Phys_ECFP_41,0.0005,0.5,128,5,0.1,0.01,1,0,3,300,50,scaffold,99.8775,76.8143,,82.1007,,56,True,2025-11-23 07:00:25,0.9988,0.9894,0.9898,0.9883,0.9906,0.7619,0.6795,0.7275,0.7036,0.6421,0.8632,0.7612,0.8043,0.8190,0.6747,basic+ecfp+phys
ablation_Basic_MACCS_ECFP_62,0.0001,0.5,32,3,0.1,0.01,1,0,5,300,50,scaffold,91.3860,79.0847,,81.3803,,53,True,2025-11-23 07:00:58,0.8900,0.8433,0.8614,0.9323,0.7462,0.6653,0.6052,0.6904,0.7240,0.4211,0.8668,0.7461,0.7859,0.7778,0.6986,basic+ecfp+maccs
ablation_Basic_Phys_ECFP_40,0.0005,0.5,32,5,0.1,0.01,1,0,3,300,50,scaffold,88.0125,73.8335,,77.1348,,52,True,2025-11-23 07:01:21,0.8385,0.8437,0.8598,0.9180,0.7626,0.6439,0.5873,0.6753,0.7059,0.4035,0.8453,0.7186,0.7717,0.7938,0.6062,basic+ecfp+phys
ablation_Basic_Phys_MACCS_14,0.001,0.5,32,3,0.1,0.01,1,0,5,300,50,scaffold,97.5031,83.4643,,82.9414,,64,True,2025-11-23 07:01:52,0.9771,0.9238,0.9264,0.9188,0.9294,0.8399,0.7263,0.7683,0.7466,0.6947,0.8731,0.7701,0.8111,0.8236,0.6901,basic+maccs+phys
ablation_MACCS_59,0.0001,0.3,128,7,0.1,0.01,1,0,5,300,50,scaffold,94.7785,84.2391,,85.1645,,67,True,2025-11-23 07:02:13,0.9516,0.8744,0.8782,0.8680,0.8813,0.8777,0.7675,0.8073,0.8009,0.7158,0.8918,0.7872,0.8283,0.8568,0.6832,basic+maccs
ablation_Phys_33,0.0005,0.3,128,7,0.1,0.01,1,0,3,300,50,scaffold,97.2137,84.4892,,85.9469,,137,True,2025-11-23 07:03:20,0.9749,0.9089,0.9127,0.9127,0.9047,0.8873,0.7813,0.8195,0.8167,0.7263,0.8790,0.8113,0.8475,0.8751,0.7158,basic+phys
ablation_MACCS_58,0.0001,0.3,32,7,0.1,0.01,1,0,5,300,50,scaffold,94.7950,84.2963,,84.5733,,59,True,2025-11-23 07:04:05,0.9524,0.8771,0.8842,0.8985,0.8538,0.8505,0.7428,0.7925,0.8077,0.6421,0.8893,0.7790,0.8233,0.8591,0.6592,basic+maccs
ablation_Basic_MACCS_ECFP_65,0.0001,0.5,128,5,0.1,0.01,1,0,3,300,50,scaffold,99.2556,80.7462,,82.9226,,62,True,2025-11-23 07:05:10,0.9930,0.9590,0.9612,0.9741,0.9425,0.8061,0.6960,0.7514,0.7557,0.6035,0.8657,0.7557,0.8096,0.8671,0.5890,basic+ecfp+maccs
ablation_Basic_Phys_ECFP_43,0.0005,0.5,128,5,0.1,0.01,1,0,5,300,50,scaffold,99.8571,78.6457,,83.4606,,53,True,2025-11-23 07:05:11,0.9987,0.9841,0.9847,0.9835,0.9848,0.7662,0.6492,0.7045,0.6878,0.5895,0.8773,0.7646,0.8091,0.8328,0.6627,basic+ecfp+phys
ablation_Basic_Phys_MACCS_17,0.001,0.5,128,5,0.1,0.01,1,0,3,300,50,scaffold,97.2996,85.0568,,84.1699,,64,True,2025-11-23 07:05:34,0.9755,0.9126,0.9149,0.9000,0.9265,0.8725,0.7772,0.8151,0.8077,0.7298,0.8796,0.7735,0.8222,0.8740,0.6233,basic+maccs+phys
ablation_Basic_MACCS_ECFP_64,0.0001,0.5,32,5,0.1,0.01,1,0,3,300,50,scaffold,93.2554,78.5211,,80.0185,,53,True,2025-11-23 07:06:08,0.9119,0.8801,0.8902,0.9312,0.8242,0.7306,0.6424,0.7180,0.7489,0.4772,0.8529,0.7351,0.7814,0.7904,0.6524,basic+ecfp+maccs
ablation_Basic_Phys_MACCS_16,0.001,0.5,32,5,0.1,0.01,1,0,3,300,50,scaffold,95.1867,83.1349,,83.8254,,53,True,2025-11-23 07:07:47,0.9419,0.8873,0.8943,0.9135,0.8587,0.8407,0.7455,0.8017,0.8462,0.5895,0.8816,0.7625,0.8122,0.8568,0.6216,basic+maccs+phys
ablation_Phys_32,0.0005,0.3,32,7,0.1,0.01,1,0,3,300,50,scaffold,96.8950,84.8027,,87.3539,,109,True,2025-11-23 07:08:21,0.9713,0.9103,0.9132,0.9045,0.9166,0.8880,0.7648,0.8005,0.7760,0.7474,0.9037,0.8016,0.8425,0.8855,0.6764,basic+phys
ablation_Basic_Phys_ECFP_42,0.0005,0.5,32,5,0.1,0.01,1,0,5,300,50,scaffold,90.2953,75.0187,,75.7348,,52,True,2025-11-23 07:09:58,0.8782,0.8272,0.8501,0.9387,0.7055,0.6514,0.6121,0.7152,0.8009,0.3193,0.8042,0.7186,0.7715,0.7927,0.6079,basic+ecfp+phys
ablation_Basic_MACCS_ECFP_67,0.0001,0.5,128,5,0.1,0.01,1,0,5,300,50,scaffold,99.6419,80.2413,,83.7603,,65,True,2025-11-23 07:10:57,0.9969,0.9774,0.9784,0.9774,0.9774,0.7896,0.7029,0.7551,0.7534,0.6246,0.8721,0.7797,0.8135,0.8018,0.7466,basic+ecfp+maccs
ablation_Basic_14,0.001,0.5,32,3,0.1,0.01,1,0,5,300,50,scaffold,96.8990,84.4137,,87.1099,,62,True,2025-11-23 07:11:04,0.9718,0.9056,0.9068,0.8804,0.9331,0.8801,0.7620,0.7928,0.7489,0.7825,0.9060,0.7968,0.8350,0.8580,0.7055,basic
ablation_Basic_Phys_MACCS_19,0.001,0.5,128,5,0.1,0.01,1,0,5,300,50,scaffold,98.5176,84.2526,,85.1259,,57,True,2025-11-23 07:11:40,0.9869,0.9340,0.9364,0.9308,0.9376,0.8418,0.7304,0.7793,0.7828,0.6491,0.8909,0.7859,0.8253,0.8442,0.6986,basic+maccs+phys
ablation_Basic_12,0.001,0.5,32,3,0.1,0.01,1,0,3,300,50,scaffold,96.7927,84.8512,,86.3490,,152,True,2025-11-23 07:12:02,0.9699,0.9095,0.9138,0.9195,0.8986,0.8825,0.7703,0.8096,0.8032,0.7193,0.9045,0.7934,0.8312,0.8488,0.7106,basic
ablation_Phys_35,0.0005,0.3,128,7,0.1,0.01,1,0,5,300,50,scaffold,98.8868,83.2246,,87.0502,,81,True,2025-11-23 07:13:36,0.9902,0.9468,0.9493,0.9541,0.9388,0.8717,0.7648,0.8081,0.8145,0.6877,0.9038,0.8016,0.8422,0.8832,0.6798,basic+phys
ablation_Basic_Phys_ECFP_44,0.0005,0.5,32,7,0.1,0.01,1,0,3,300,50,scaffold,83.7926,75.5331,,78.1222,,52,True,2025-11-23 07:13:38,0.7831,0.7931,0.8299,0.9673,0.6029,0.6379,0.6039,0.7220,0.8462,0.2281,0.8190,0.7248,0.7829,0.8282,0.5702,basic+ecfp+phys
ablation_Basic_Phys_ECFP_45,0.0005,0.5,128,7,0.1,0.01,1,0,3,300,50,scaffold,99.7384,79.2363,,79.9812,,59,True,2025-11-23 07:13:50,0.9963,0.9861,0.9868,0.9955,0.9758,0.7991,0.6864,0.7438,0.7489,0.5895,0.8501,0.7481,0.7892,0.7869,0.6901,basic+ecfp+phys
ablation_Basic_Phys_MACCS_18,0.001,0.5,32,5,0.1,0.01,1,0,5,300,50,scaffold,97.0275,82.0830,,84.5692,,54,True,2025-11-23 07:14:59,0.9673,0.9185,0.9241,0.9500,0.8842,0.7571,0.7098,0.7694,0.7964,0.5754,0.8849,0.7694,0.8080,0.8099,0.7089,basic+maccs+phys
ablation_Basic_MACCS_ECFP_66,0.0001,0.5,32,5,0.1,0.01,1,0,5,300,50,scaffold,91.9022,78.9958,,82.7131,,55,True,2025-11-23 07:15:16,0.8999,0.8571,0.8706,0.9210,0.7873,0.6599,0.5915,0.6711,0.6855,0.4456,0.8613,0.7666,0.8160,0.8637,0.6216,basic+ecfp+maccs
ablation_MACCS_61,0.0001,0.5,128,3,0.1,0.01,1,0,3,300,50,scaffold,94.6062,83.8235,,83.4728,,205,True,2025-11-23 07:15:45,0.9502,0.8718,0.8743,0.8537,0.8916,0.8811,0.7497,0.7879,0.7647,0.7263,0.8780,0.7749,0.8130,0.8167,0.7123,basic+maccs
ablation_Basic_15,0.001,0.5,128,3,0.1,0.01,1,0,5,300,50,scaffold,97.0574,83.7041,,86.8743,,82,True,2025-11-23 07:16:13,0.9741,0.9056,0.9092,0.9052,0.9060,0.8797,0.7497,0.7884,0.7670,0.7228,0.9087,0.7886,0.8268,0.8419,0.7089,basic
ablation_MACCS_60,0.0001,0.5,32,3,0.1,0.01,1,0,3,300,50,scaffold,92.8621,82.6133,,83.0145,,98,True,2025-11-23 07:17:04,0.9320,0.8541,0.8555,0.8270,0.8838,0.8570,0.7414,0.7839,0.7715,0.6947,0.8733,0.7653,0.7983,0.7755,0.7500,basic+maccs
ablation_Basic_Phys_ECFP_47,0.0005,0.5,128,7,0.1,0.01,1,0,5,300,50,scaffold,99.6859,78.8862,,83.7160,,53,True,2025-11-23 07:17:41,0.9968,0.9786,0.9797,0.9898,0.9663,0.7626,0.6479,0.7193,0.7421,0.5018,0.8775,0.7584,0.7927,0.7709,0.7397,basic+ecfp+phys
ablation_Basic_Phys_MACCS_21,0.001,0.5,128,7,0.1,0.01,1,0,3,300,50,scaffold,97.6821,85.1266,,85.2737,,62,True,2025-11-23 07:18:45,0.9798,0.9138,0.9153,0.8917,0.9380,0.8796,0.7662,0.8050,0.7941,0.7228,0.8821,0.7941,0.8353,0.8717,0.6781,basic+maccs+phys
ablation_Basic_MACCS_ECFP_68,0.0001,0.5,32,7,0.1,0.01,1,0,3,300,50,scaffold,90.2342,78.6044,,80.9816,,56,True,2025-11-23 07:19:51,0.8665,0.8351,0.8599,0.9692,0.6887,0.6508,0.6176,0.7280,0.8416,0.2702,0.8503,0.7399,0.7896,0.8144,0.6284,basic+ecfp+maccs
ablation_Basic_MACCS_ECFP_69,0.0001,0.5,128,7,0.1,0.01,1,0,3,300,50,scaffold,99.5471,80.3215,,82.2275,,73,True,2025-11-23 07:20:15,0.9957,0.9670,0.9682,0.9624,0.9721,0.7975,0.7015,0.7426,0.7081,0.6912,0.8596,0.7543,0.7935,0.7881,0.7038,basic+ecfp+maccs
ablation_Basic_Phys_MACCS_20,0.001,0.5,32,7,0.1,0.01,1,0,3,300,50,scaffold,95.2665,84.5249,,84.9374,,58,True,2025-11-23 07:20:32,0.9411,0.8920,0.9003,0.9334,0.8468,0.8153,0.7318,0.7923,0.8416,0.5614,0.8798,0.7742,0.8082,0.7938,0.7449,basic+maccs+phys
ablation_MACCS_63,0.0001,0.5,128,3,0.1,0.01,1,0,5,300,50,scaffold,92.7322,82.8531,,85.3336,,79,True,2025-11-23 07:22:27,0.9353,0.8484,0.8526,0.8394,0.8583,0.8695,0.7634,0.7986,0.7715,0.7509,0.8911,0.7797,0.8190,0.8316,0.7021,basic+maccs
ablation_Phys_34,0.0005,0.3,32,7,0.1,0.01,1,0,5,300,50,scaffold,99.4261,84.1288,,85.7259,,109,True,2025-11-23 07:22:42,0.9910,0.9643,0.9657,0.9639,0.9647,0.8425,0.7634,0.8023,0.7896,0.7228,0.8871,0.7975,0.8401,0.8877,0.6627,basic+phys
ablation_Basic_Phys_ECFP_46,0.0005,0.5,32,7,0.1,0.01,1,0,5,300,50,scaffold,90.7388,75.6736,,78.1901,,51,True,2025-11-23 07:23:13,0.8844,0.8274,0.8525,0.9552,0.6879,0.6474,0.5928,0.6986,0.7760,0.3088,0.8227,0.7255,0.7661,0.7503,0.6884,basic+ecfp+phys
ablation_Basic_Phys_MACCS_23,0.001,0.5,128,7,0.1,0.01,1,0,5,300,50,scaffold,98.7300,84.3352,,85.4780,,62,True,2025-11-23 07:24:36,0.9886,0.9386,0.9403,0.9270,0.9511,0.8468,0.7675,0.8099,0.8145,0.6947,0.8921,0.7927,0.8309,0.8499,0.7072,basic+maccs+phys
ablation_Basic_MACCS_ECFP_71,0.0001,0.5,128,7,0.1,0.01,1,0,5,300,50,scaffold,99.5646,80.9987,,85.2724,,63,True,2025-11-23 07:24:49,0.9963,0.9704,0.9715,0.9680,0.9729,0.7984,0.6726,0.7226,0.7014,0.6281,0.8846,0.7920,0.8264,0.8259,0.7414,basic+ecfp+maccs
ablation_Basic_16,0.001,0.5,32,5,0.1,0.01,1,0,3,300,50,scaffold,95.1997,84.1113,,85.5570,,90,True,2025-11-23 07:25:40,0.9542,0.8734,0.8732,0.8349,0.9154,0.8677,0.7497,0.7844,0.7489,0.7509,0.8929,0.7941,0.8316,0.8488,0.7123,basic
ablation_Basic_Phys_ECFP_48,0.0001,0.3,32,3,0.1,0.01,1,0,3,300,50,scaffold,91.9257,76.5162,,77.6124,,53,True,2025-11-23 07:26:43,0.9004,0.8679,0.8730,0.8703,0.8653,0.6757,0.5983,0.6597,0.6403,0.5333,0.8185,0.7159,0.7692,0.7904,0.6045,basic+ecfp+phys
ablation_Basic_Phys_ECFP_49,0.0001,0.3,128,3,0.1,0.01,1,0,3,300,50,scaffold,99.4633,77.8638,,80.7720,,63,True,2025-11-23 07:27:21,0.9951,0.9674,0.9686,0.9635,0.9717,0.7846,0.6630,0.7219,0.7195,0.5754,0.8553,0.7440,0.7870,0.7892,0.6764,basic+ecfp+phys
ablation_Basic_17,0.001,0.5,128,5,0.1,0.01,1,0,3,300,50,scaffold,96.6248,84.3233,,86.4667,,193,True,2025-11-23 07:27:35,0.9682,0.9038,0.9060,0.8883,0.9207,0.8762,0.7648,0.7995,0.7715,0.7544,0.9025,0.7962,0.8331,0.8488,0.7175,basic
ablation_Phys_37,0.0005,0.5,128,3,0.1,0.01,1,0,3,300,50,scaffold,91.4287,81.5043,,84.3280,,87,True,2025-11-23 07:27:45,0.9136,0.8335,0.8339,0.8003,0.8698,0.8576,0.7180,0.7491,0.6923,0.7579,0.8587,0.7790,0.8101,0.7869,0.7671,basic+phys
ablation_Basic_Phys_MACCS_22,0.001,0.5,32,7,0.1,0.01,1,0,5,300,50,scaffold,97.0209,84.6209,,82.8516,,54,True,2025-11-23 07:29:40,0.9642,0.9122,0.9156,0.9116,0.9129,0.8525,0.7510,0.7888,0.7647,0.7298,0.8728,0.7749,0.8208,0.8603,0.6473,basic+maccs+phys
ablation_MACCS_62,0.0001,0.5,32,3,0.1,0.01,1,0,5,300,50,scaffold,93.0616,83.3286,,83.9934,,75,True,2025-11-23 07:30:28,0.9361,0.8598,0.8674,0.8785,0.8394,0.8444,0.7455,0.7938,0.8054,0.6526,0.8815,0.7756,0.8113,0.8053,0.7312,basic+maccs
ablation_Basic_MACCS_ECFP_70,0.0001,0.5,32,7,0.1,0.01,1,0,5,300,50,scaffold,93.3858,78.7942,,81.4458,,56,True,2025-11-23 07:32:40,0.9247,0.8435,0.8642,0.9537,0.7232,0.7330,0.6410,0.7278,0.7896,0.4105,0.8626,0.7495,0.7899,0.7858,0.6952,basic+ecfp+maccs
ablation_Basic_Phys_ECFP_51,0.0001,0.3,128,3,0.1,0.01,1,0,5,300,50,scaffold,99.6216,81.0749,,83.9239,,62,True,2025-11-23 07:33:08,0.9970,0.9757,0.9766,0.9718,0.9799,0.8085,0.6878,0.7423,0.7398,0.6070,0.8743,0.7653,0.8025,0.7961,0.7192,basic+ecfp+phys
ablation_Basic_Phys_MACCS_25,0.0005,0.3,128,3,0.1,0.01,1,0,3,300,50,scaffold,97.4274,83.7104,,84.0354,,68,True,2025-11-23 07:34:43,0.9771,0.9119,0.9154,0.9135,0.9101,0.8391,0.7662,0.8098,0.8190,0.6842,0.8751,0.7879,0.8229,0.8225,0.7363,basic+maccs+phys
ablation_Basic_19,0.001,0.5,128,5,0.1,0.01,1,0,5,300,50,scaffold,97.7535,84.1867,,86.3547,,104,True,2025-11-23 07:35:42,0.9802,0.9229,0.9258,0.9214,0.9244,0.8768,0.7648,0.8037,0.7919,0.7228,0.9019,0.7817,0.8201,0.8305,0.7089,basic
ablation_All_1,0.001,0.3,128,3,0.1,0.01,1,0,3,300,50,scaffold,99.8582,77.6320,,82.3585,,52,True,2025-11-23 07:36:23,0.9978,0.9923,0.9927,0.9955,0.9889,0.7534,0.6795,0.7367,0.7376,0.5895,0.8756,0.7577,0.7968,0.7927,0.7055,basic+ecfp+maccs+phys
ablation_All_0,0.001,0.3,32,3,0.1,0.01,1,0,3,300,50,scaffold,90.2756,74.7138,,77.1631,,51,True,2025-11-23 07:36:38,0.8551,0.8602,0.8804,0.9853,0.7236,0.6569,0.6382,0.7424,0.8575,0.2982,0.8002,0.7152,0.7756,0.8213,0.5565,basic+ecfp+maccs+phys
ablation_Basic_Phys_MACCS_24,0.0005,0.3,32,3,0.1,0.01,1,0,3,300,50,scaffold,95.8933,82.3545,,84.3986,,61,True,2025-11-23 07:36:53,0.9524,0.9028,0.9083,0.9218,0.8821,0.8558,0.7662,0.8140,0.8416,0.6491,0.8823,0.7763,0.8234,0.8706,0.6353,basic+maccs+phys
ablation_MACCS_65,0.0001,0.5,128,5,0.1,0.01,1,0,3,300,50,scaffold,91.7604,84.3562,,82.0125,,100,True,2025-11-23 07:37:01,0.9207,0.8384,0.8443,0.8394,0.8374,0.8732,0.7675,0.8103,0.8167,0.6912,0.8654,0.7543,0.8026,0.8339,0.6353,basic+maccs
ablation_Phys_36,0.0005,0.5,32,3,0.1,0.01,1,0,3,300,50,scaffold,94.6856,82.7268,,85.9766,,143,True,2025-11-23 07:38:17,0.9355,0.8797,0.8841,0.8797,0.8797,0.8583,0.7469,0.7904,0.7851,0.6877,0.8797,0.7900,0.8353,0.8889,0.6421,basic+phys
ablation_MACCS_64,0.0001,0.5,32,5,0.1,0.01,1,0,3,300,50,scaffold,92.1055,84.4094,,83.7422,,91,True,2025-11-23 07:39:04,0.9187,0.8449,0.8569,0.8894,0.7963,0.8230,0.7483,0.8055,0.8575,0.5789,0.8794,0.7756,0.8206,0.8568,0.6541,basic+maccs
ablation_Basic_Phys_ECFP_50,0.0001,0.3,32,3,0.1,0.01,1,0,5,300,50,scaffold,90.5282,77.4430,,81.3085,,55,True,2025-11-23 07:39:28,0.9065,0.8467,0.8499,0.8315,0.8632,0.7101,0.6300,0.6824,0.6538,0.5930,0.8518,0.7543,0.7933,0.7869,0.7055,basic+ecfp+phys
ablation_All_3,0.001,0.3,128,3,0.1,0.01,1,0,5,300,50,scaffold,99.8777,78.5290,,80.8472,,51,True,2025-11-23 07:40:17,0.9983,0.9900,0.9904,0.9883,0.9918,0.7962,0.6685,0.7107,0.6697,0.6667,0.8615,0.7412,0.7804,0.7675,0.7021,basic+ecfp+maccs+phys
ablation_Basic_Phys_MACCS_27,0.0005,0.3,128,3,0.1,0.01,1,0,5,300,50,scaffold,98.9103,82.6617,,86.1947,,56,True,2025-11-23 07:40:40,0.9905,0.9466,0.9483,0.9387,0.9552,0.8575,0.7290,0.7728,0.7579,0.6842,0.8958,0.8003,0.8373,0.8580,0.7140,basic+maccs+phys
ablation_Basic_18,0.001,0.5,32,5,0.1,0.01,1,0,5,300,50,scaffold,97.3985,84.1057,,86.5594,,71,True,2025-11-23 07:41:32,0.9770,0.9183,0.9220,0.9252,0.9109,0.8749,0.7703,0.8078,0.7941,0.7333,0.8984,0.7955,0.8322,0.8465,0.7192,basic
ablation_Basic_Phys_ECFP_53,0.0001,0.3,128,5,0.1,0.01,1,0,3,300,50,scaffold,99.5653,76.3642,,81.9725,,63,True,2025-11-23 07:43:32,0.9959,0.9706,0.9719,0.9756,0.9651,0.7982,0.6671,0.7160,0.6900,0.6316,0.8641,0.7515,0.7969,0.8133,0.6592,basic+ecfp+phys
ablation_Basic_Phys_ECFP_52,0.0001,0.3,32,5,0.1,0.01,1,0,3,300,50,scaffold,92.2972,73.0726,,76.2058,,63,True,2025-11-23 07:43:45,0.9165,0.8714,0.8790,0.8943,0.8464,0.6868,0.6080,0.6823,0.6923,0.4772,0.8376,0.7028,0.7430,0.7171,0.6815,basic+ecfp+phys
ablation_MACCS_67,0.0001,0.5,128,5,0.1,0.01,1,0,5,300,50,scaffold,93.6147,83.3921,,85.4817,,93,True,2025-11-23 07:44:52,0.9430,0.8663,0.8703,0.8593,0.8739,0.8663,0.7662,0.8046,0.7919,0.7263,0.8989,0.7900,0.8273,0.8396,0.7158,basic+maccs
ablation_All_2,0.001,0.3,32,3,0.1,0.01,1,0,5,300,50,scaffold,89.2897,75.0972,,78.4537,,51,True,2025-11-23 07:46:00,0.8809,0.8373,0.8508,0.8887,0.7811,0.6572,0.5846,0.6537,0.6448,0.4912,0.8375,0.7186,0.7600,0.7434,0.6815,basic+ecfp+maccs+phys
ablation_Phys_39,0.0005,0.5,128,3,0.1,0.01,1,0,5,300,50,scaffold,96.7882,84.2193,,86.9875,,132,True,2025-11-23 07:46:41,0.9718,0.9005,0.9046,0.9041,0.8965,0.8889,0.7703,0.8104,0.8077,0.7123,0.9052,0.7982,0.8341,0.8465,0.7260,basic+phys
ablation_Basic_Phys_ECFP_55,0.0001,0.3,128,5,0.1,0.01,1,0,5,300,50,scaffold,99.7419,78.7322,,83.5567,,61,True,2025-11-23 07:47:57,0.9980,0.9821,0.9828,0.9793,0.9852,0.8094,0.6836,0.7300,0.7036,0.6526,0.8734,0.7646,0.8052,0.8121,0.6935,basic+ecfp+phys
ablation_All_4,0.001,0.3,32,5,0.1,0.01,1,0,3,300,50,scaffold,92.1330,73.5917,,78.1292,,53,True,2025-11-23 07:48:30,0.8834,0.8854,0.8975,0.9613,0.8025,0.6801,0.6355,0.7213,0.7760,0.4175,0.8349,0.7186,0.7812,0.8385,0.5394,basic+ecfp+maccs+phys
ablation_Basic_20,0.001,0.5,32,7,0.1,0.01,1,0,3,300,50,scaffold,95.7017,84.9067,,86.5389,,90,True,2025-11-23 07:49:06,0.9591,0.8789,0.8789,0.8420,0.9191,0.8859,0.7758,0.8062,0.7670,0.7895,0.8990,0.8010,0.8316,0.8202,0.7723,basic
ablation_All_5,0.001,0.3,128,5,0.1,0.01,1,0,3,300,50,scaffold,99.8902,79.3633,,83.8563,,53,True,2025-11-23 07:49:16,0.9990,0.9912,0.9916,0.9955,0.9864,0.7800,0.6960,0.7503,0.7511,0.6105,0.8786,0.7776,0.8222,0.8580,0.6575,basic+ecfp+maccs+phys
ablation_Basic_Phys_MACCS_26,0.0005,0.3,32,3,0.1,0.01,1,0,5,300,50,scaffold,98.5377,82.9324,,83.5395,,91,True,2025-11-23 07:50:21,0.9863,0.9527,0.9543,0.9470,0.9589,0.8466,0.7455,0.7951,0.8122,0.6421,0.8792,0.7639,0.8041,0.8087,0.6969,basic+maccs+phys
ablation_Basic_21,0.001,0.5,128,7,0.1,0.01,1,0,3,300,50,scaffold,96.3223,84.6979,,86.2345,,164,True,2025-11-23 07:50:28,0.9652,0.8989,0.9031,0.9026,0.8949,0.8864,0.7840,0.8254,0.8394,0.6982,0.8996,0.7955,0.8303,0.8351,0.7363,basic
ablation_Basic_Phys_MACCS_28,0.0005,0.3,32,5,0.1,0.01,1,0,3,300,50,scaffold,96.9861,84.1716,,82.9528,,64,True,2025-11-23 07:50:36,0.9663,0.9107,0.9145,0.9146,0.9064,0.8838,0.7950,0.8372,0.8665,0.6842,0.8451,0.7680,0.8035,0.7915,0.7329,basic+maccs+phys
ablation_Phys_38,0.0005,0.5,32,3,0.1,0.01,1,0,5,300,50,scaffold,97.2588,84.3637,,86.5032,,125,True,2025-11-23 07:51:01,0.9657,0.9142,0.9158,0.8939,0.9363,0.8736,0.7620,0.7981,0.7738,0.7439,0.8948,0.7872,0.8319,0.8786,0.6507,basic+phys
ablation_MACCS_66,0.0001,0.5,32,5,0.1,0.01,1,0,5,300,50,scaffold,94.0300,83.8724,,85.2787,,90,True,2025-11-23 07:52:41,0.9474,0.8751,0.8801,0.8781,0.8719,0.8502,0.7552,0.8022,0.8167,0.6596,0.8930,0.7859,0.8299,0.8717,0.6575,basic+maccs
ablation_All_7,0.001,0.3,128,5,0.1,0.01,1,0,5,300,50,scaffold,99.9326,77.5145,,80.7048,,51,True,2025-11-23 07:52:57,0.9994,0.9898,0.9903,0.9955,0.9836,0.8065,0.6836,0.7416,0.7466,0.5860,0.8577,0.7358,0.7949,0.8545,0.5582,basic+ecfp+maccs+phys
ablation_Basic_Phys_ECFP_54,0.0001,0.3,32,5,0.1,0.01,1,0,5,300,50,scaffold,91.3463,76.6873,,79.6680,,56,True,2025-11-23 07:53:31,0.8858,0.8598,0.8676,0.8800,0.8378,0.7057,0.6121,0.6759,0.6652,0.5298,0.8343,0.7461,0.7978,0.8362,0.6113,basic+ecfp+phys
ablation_Basic_Phys_MACCS_29,0.0005,0.3,128,5,0.1,0.01,1,0,3,300,50,scaffold,97.8648,84.8643,,83.5481,,73,True,2025-11-23 07:54:23,0.9808,0.9240,0.9282,0.9410,0.9055,0.8692,0.7620,0.8071,0.8190,0.6737,0.8680,0.7680,0.8099,0.8247,0.6832,basic+maccs+phys
ablation_MACCS_68,0.0001,0.5,32,7,0.1,0.01,1,0,3,300,50,scaffold,91.5375,83.6191,,84.5088,,68,True,2025-11-23 07:55:03,0.9163,0.8414,0.8441,0.8225,0.8620,0.8605,0.7593,0.8018,0.8009,0.6947,0.8847,0.7824,0.8278,0.8729,0.6473,basic+maccs
ablation_Basic_23,0.001,0.5,128,7,0.1,0.01,1,0,5,300,50,scaffold,97.4136,83.9541,,86.7601,,91,True,2025-11-23 07:56:21,0.9768,0.9128,0.9176,0.9297,0.8945,0.8776,0.7662,0.8064,0.8009,0.7123,0.9092,0.7934,0.8336,0.8637,0.6884,basic
ablation_All_6,0.001,0.3,32,5,0.1,0.01,1,0,5,300,50,scaffold,93.3074,73.6675,,76.5597,,51,True,2025-11-23 07:57:32,0.9153,0.8799,0.8897,0.9278,0.8275,0.6876,0.6052,0.6786,0.6855,0.4807,0.7983,0.7248,0.7932,0.8809,0.4914,basic+ecfp+maccs+phys
ablation_Basic_Phys_ECFP_56,0.0001,0.3,32,7,0.1,0.01,1,0,3,300,50,scaffold,92.0458,77.5522,,76.6304,,64,True,2025-11-23 07:58:06,0.8957,0.8761,0.8872,0.9334,0.8136,0.7290,0.6162,0.7022,0.7443,0.4175,0.8201,0.7062,0.7537,0.7503,0.6404,basic+ecfp+phys
ablation_Basic_Phys_MACCS_31,0.0005,0.3,128,5,0.1,0.01,1,0,5,300,50,scaffold,99.2335,83.4560,,86.3939,,58,True,2025-11-23 07:58:17,0.9935,0.9568,0.9583,0.9507,0.9634,0.8690,0.7524,0.7936,0.7828,0.7053,0.9009,0.7900,0.8296,0.8534,0.6952,basic+maccs+phys
